Available devices: 1
Current device: 0
Train Dataset size: 3550
Train Loader size: 73
Valid Dataset size: 5
Valid Loader size: 5
Data Loader successful!
/scratch/cc6858/ece57000/penv/lib/python3.8/site-packages/torch/utils/data/dataloader.py:563: UserWarning: This DataLoader will create 2 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
<epoch:406, lr:1.000e-04> loss: 3.301e-02 
<epoch:407, lr:1.000e-04> loss: 3.259e-02 
<epoch:408, lr:1.000e-04> loss: 3.282e-02 
<epoch:409, lr:1.000e-04> loss: 3.306e-02 
<epoch:410, lr:1.000e-04> loss: 3.203e-02 
<epoch:410, Average PSNR : 30.46dB

<epoch:411, lr:5.000e-05> loss: 3.314e-02 
<epoch:412, lr:5.000e-05> loss: 3.179e-02 
<epoch:413, lr:5.000e-05> loss: 3.258e-02 
<epoch:414, lr:5.000e-05> loss: 3.199e-02 
<epoch:415, lr:5.000e-05> loss: 3.335e-02 
<epoch:416, lr:5.000e-05> loss: 3.273e-02 
<epoch:417, lr:5.000e-05> loss: 3.316e-02 
<epoch:418, lr:5.000e-05> loss: 3.206e-02 
<epoch:419, lr:5.000e-05> loss: 3.070e-02 
<epoch:420, lr:5.000e-05> loss: 3.313e-02 
<epoch:420, Average PSNR : 30.58dB

<epoch:421, lr:5.000e-05> loss: 3.203e-02 
<epoch:422, lr:5.000e-05> loss: 3.341e-02 
<epoch:423, lr:5.000e-05> loss: 3.271e-02 
<epoch:424, lr:5.000e-05> loss: 3.241e-02 
<epoch:425, lr:5.000e-05> loss: 3.255e-02 
<epoch:426, lr:5.000e-05> loss: 3.257e-02 
<epoch:427, lr:5.000e-05> loss: 3.259e-02 
<epoch:428, lr:5.000e-05> loss: 3.139e-02 
<epoch:429, lr:5.000e-05> loss: 3.292e-02 
<epoch:430, lr:5.000e-05> loss: 3.237e-02 
<epoch:430, Average PSNR : 30.66dB

<epoch:431, lr:5.000e-05> loss: 3.380e-02 
<epoch:432, lr:5.000e-05> loss: 3.188e-02 
<epoch:433, lr:5.000e-05> loss: 3.243e-02 
<epoch:434, lr:5.000e-05> loss: 3.311e-02 
<epoch:435, lr:5.000e-05> loss: 3.266e-02 
<epoch:436, lr:5.000e-05> loss: 3.135e-02 
<epoch:437, lr:5.000e-05> loss: 3.235e-02 
<epoch:438, lr:5.000e-05> loss: 3.384e-02 
<epoch:439, lr:5.000e-05> loss: 3.216e-02 
<epoch:440, lr:5.000e-05> loss: 3.205e-02 
<epoch:440, Average PSNR : 30.64dB

<epoch:441, lr:5.000e-05> loss: 3.220e-02 
<epoch:442, lr:5.000e-05> loss: 3.145e-02 
<epoch:443, lr:5.000e-05> loss: 3.247e-02 
<epoch:444, lr:5.000e-05> loss: 3.304e-02 
<epoch:445, lr:5.000e-05> loss: 3.366e-02 
<epoch:446, lr:5.000e-05> loss: 3.175e-02 
<epoch:447, lr:5.000e-05> loss: 3.231e-02 
<epoch:448, lr:5.000e-05> loss: 3.272e-02 
<epoch:449, lr:5.000e-05> loss: 3.210e-02 
<epoch:450, lr:5.000e-05> loss: 3.302e-02 
<epoch:450, Average PSNR : 30.70dB

<epoch:451, lr:5.000e-05> loss: 3.128e-02 
<epoch:452, lr:5.000e-05> loss: 3.257e-02 
<epoch:453, lr:5.000e-05> loss: 3.218e-02 
<epoch:454, lr:5.000e-05> loss: 3.306e-02 
<epoch:455, lr:5.000e-05> loss: 3.171e-02 
<epoch:456, lr:5.000e-05> loss: 3.257e-02 
<epoch:457, lr:5.000e-05> loss: 3.334e-02 
<epoch:458, lr:5.000e-05> loss: 3.277e-02 
<epoch:459, lr:5.000e-05> loss: 3.207e-02 
<epoch:460, lr:5.000e-05> loss: 3.240e-02 
<epoch:460, Average PSNR : 30.55dB

<epoch:461, lr:5.000e-05> loss: 3.272e-02 
<epoch:462, lr:5.000e-05> loss: 3.202e-02 
<epoch:463, lr:5.000e-05> loss: 3.236e-02 
<epoch:464, lr:5.000e-05> loss: 3.178e-02 
<epoch:465, lr:5.000e-05> loss: 3.303e-02 
<epoch:466, lr:5.000e-05> loss: 3.178e-02 
<epoch:467, lr:5.000e-05> loss: 3.294e-02 
<epoch:468, lr:5.000e-05> loss: 3.168e-02 
<epoch:469, lr:5.000e-05> loss: 3.221e-02 
<epoch:470, lr:5.000e-05> loss: 3.252e-02 
<epoch:470, Average PSNR : 30.65dB

<epoch:471, lr:5.000e-05> loss: 3.207e-02 
<epoch:472, lr:5.000e-05> loss: 3.224e-02 
<epoch:473, lr:5.000e-05> loss: 3.195e-02 
<epoch:474, lr:5.000e-05> loss: 3.253e-02 
<epoch:475, lr:5.000e-05> loss: 3.213e-02 
<epoch:476, lr:5.000e-05> loss: 3.201e-02 
<epoch:477, lr:5.000e-05> loss: 3.175e-02 
<epoch:478, lr:5.000e-05> loss: 3.208e-02 
<epoch:479, lr:5.000e-05> loss: 3.198e-02 
<epoch:480, lr:5.000e-05> loss: 3.222e-02 
<epoch:480, Average PSNR : 30.68dB

<epoch:481, lr:5.000e-05> loss: 3.176e-02 
<epoch:482, lr:5.000e-05> loss: 3.312e-02 
<epoch:483, lr:5.000e-05> loss: 3.305e-02 
<epoch:484, lr:5.000e-05> loss: 3.274e-02 
<epoch:485, lr:5.000e-05> loss: 3.175e-02 
<epoch:486, lr:5.000e-05> loss: 3.170e-02 
<epoch:487, lr:5.000e-05> loss: 3.230e-02 
<epoch:488, lr:5.000e-05> loss: 3.203e-02 
<epoch:489, lr:5.000e-05> loss: 3.244e-02 
<epoch:490, lr:5.000e-05> loss: 3.289e-02 
<epoch:490, Average PSNR : 30.63dB

<epoch:491, lr:5.000e-05> loss: 3.200e-02 
<epoch:492, lr:5.000e-05> loss: 3.197e-02 
<epoch:493, lr:5.000e-05> loss: 3.266e-02 
<epoch:494, lr:5.000e-05> loss: 3.245e-02 
<epoch:495, lr:5.000e-05> loss: 3.275e-02 
<epoch:496, lr:5.000e-05> loss: 3.190e-02 
<epoch:497, lr:5.000e-05> loss: 3.252e-02 
<epoch:498, lr:5.000e-05> loss: 3.181e-02 
<epoch:499, lr:5.000e-05> loss: 3.238e-02 
<epoch:500, lr:5.000e-05> loss: 3.202e-02 
<epoch:500, Average PSNR : 30.74dB

<epoch:501, lr:5.000e-05> loss: 3.192e-02 
<epoch:502, lr:5.000e-05> loss: 3.262e-02 
<epoch:503, lr:5.000e-05> loss: 3.245e-02 
<epoch:504, lr:5.000e-05> loss: 3.228e-02 
<epoch:505, lr:5.000e-05> loss: 3.279e-02 
<epoch:506, lr:5.000e-05> loss: 3.212e-02 
<epoch:507, lr:5.000e-05> loss: 3.259e-02 
<epoch:508, lr:5.000e-05> loss: 3.288e-02 
<epoch:509, lr:5.000e-05> loss: 3.393e-02 
<epoch:510, lr:5.000e-05> loss: 3.315e-02 
<epoch:510, Average PSNR : 30.74dB

<epoch:511, lr:5.000e-05> loss: 3.320e-02 
<epoch:512, lr:5.000e-05> loss: 3.215e-02 
<epoch:513, lr:5.000e-05> loss: 3.278e-02 
<epoch:514, lr:5.000e-05> loss: 3.211e-02 
<epoch:515, lr:5.000e-05> loss: 3.283e-02 
<epoch:516, lr:5.000e-05> loss: 3.223e-02 
<epoch:517, lr:5.000e-05> loss: 3.208e-02 
<epoch:518, lr:5.000e-05> loss: 3.205e-02 
<epoch:519, lr:5.000e-05> loss: 3.290e-02 
<epoch:520, lr:5.000e-05> loss: 3.249e-02 
<epoch:520, Average PSNR : 30.64dB

<epoch:521, lr:5.000e-05> loss: 3.270e-02 
<epoch:522, lr:5.000e-05> loss: 3.228e-02 
<epoch:523, lr:5.000e-05> loss: 3.139e-02 
<epoch:524, lr:5.000e-05> loss: 3.266e-02 
<epoch:525, lr:5.000e-05> loss: 3.285e-02 
<epoch:526, lr:5.000e-05> loss: 3.216e-02 
<epoch:527, lr:5.000e-05> loss: 3.237e-02 
<epoch:528, lr:5.000e-05> loss: 3.245e-02 
<epoch:529, lr:5.000e-05> loss: 3.261e-02 
<epoch:530, lr:5.000e-05> loss: 3.252e-02 
<epoch:530, Average PSNR : 30.67dB

<epoch:531, lr:5.000e-05> loss: 3.348e-02 
<epoch:532, lr:5.000e-05> loss: 3.179e-02 
<epoch:533, lr:5.000e-05> loss: 3.199e-02 
<epoch:534, lr:5.000e-05> loss: 3.203e-02 
<epoch:535, lr:5.000e-05> loss: 3.232e-02 
<epoch:536, lr:5.000e-05> loss: 3.232e-02 
<epoch:537, lr:5.000e-05> loss: 3.225e-02 
<epoch:538, lr:5.000e-05> loss: 3.279e-02 
<epoch:539, lr:5.000e-05> loss: 3.172e-02 
<epoch:540, lr:5.000e-05> loss: 3.279e-02 
<epoch:540, Average PSNR : 30.78dB

<epoch:541, lr:5.000e-05> loss: 3.183e-02 
<epoch:542, lr:5.000e-05> loss: 3.241e-02 
<epoch:543, lr:5.000e-05> loss: 3.256e-02 
<epoch:544, lr:5.000e-05> loss: 3.289e-02 
<epoch:545, lr:5.000e-05> loss: 3.237e-02 
<epoch:546, lr:5.000e-05> loss: 3.232e-02 
<epoch:547, lr:5.000e-05> loss: 3.323e-02 
<epoch:548, lr:2.500e-05> loss: 3.217e-02 
<epoch:549, lr:2.500e-05> loss: 3.309e-02 
<epoch:550, lr:2.500e-05> loss: 3.190e-02 
<epoch:550, Average PSNR : 30.82dB

<epoch:551, lr:2.500e-05> loss: 3.156e-02 
<epoch:552, lr:2.500e-05> loss: 3.255e-02 
<epoch:553, lr:2.500e-05> loss: 3.221e-02 
<epoch:554, lr:2.500e-05> loss: 3.152e-02 
<epoch:555, lr:2.500e-05> loss: 3.122e-02 
<epoch:556, lr:2.500e-05> loss: 3.240e-02 
<epoch:557, lr:2.500e-05> loss: 3.258e-02 
<epoch:558, lr:2.500e-05> loss: 3.200e-02 
slurmstepd: error: *** JOB 26639390 ON gr004 CANCELLED AT 2022-11-06T21:31:43 DUE TO TIME LIMIT ***
